CARRERA,Semestre,Promedio
MECATRONICA,10,78.63
MECATRONICA,10,78.64
MECATRONICA,10,78.73
MECATRONICA,10,79.21
MECATRONICA,10,79.38
MECATRONICA,10,79.66
MECATRONICA,10,80.08
MECATRONICA,10,80.46
MECATRONICA,10,80.67
MECATRONICA,10,80.71
MECATRONICA,10,81.71
MECATRONICA,10,81.71
MECATRONICA,10,81.77
MECATRONICA,10,81.81
MECATRONICA,10,81.91
MECATRONICA,10,82.25
MECATRONICA,10,82.33
MECATRONICA,10,82.73
MECATRONICA,10,83.06
MECATRONICA,10,83.17
MECATRONICA,10,83.4
MECATRONICA,10,83.7
MECATRONICA,10,83.92
MECATRONICA,10,84.22
MECATRONICA,10,84.27
MECATRONICA,10,84.49
MECATRONICA,10,85.16
MECATRONICA,10,85.23
MECATRONICA,10,86.04
MECATRONICA,10,86.24
MECATRONICA,10,87.69
MECATRONICA,10,88.71
MECATRONICA,11,81.24
MECATRONICA,11,81.28
MECATRONICA,11,82.4
MECATRONICA,11,82.82
MECATRONICA,11,82.88
MECATRONICA,11,82.98
MECATRONICA,11,83.45
MECATRONICA,11,83.71
MECATRONICA,11,84.42
MECATRONICA,11,84.73
MECATRONICA,11,85.48
MECATRONICA,11,86.49
MECATRONICA,11,86.88
MECATRONICA,11,87.31
MECATRONICA,11,89.75
MECATRONICA,12,77.86
MECATRONICA,12,78.33
MECATRONICA,12,80.15
MECATRONICA,12,80.55
MECATRONICA,12,81.08
MECATRONICA,12,82
MECATRONICA,12,83.27
MECATRONICA,13,77.53
MECATRONICA,13,77.56
MECATRONICA,13,79.71
MECATRONICA,13,80.55
MECATRONICA,13,80.8
MECATRONICA,14,77.65
MECATRONICA,14,79.57
MECATRONICA,14,79.66
MECATRONICA,14,79.94
MECATRONICA,14,80.08
MECATRONICA,14,80.23
MECATRONICA,14,82.5
MECATRONICA,14,82.63
QUIMICA,2,77.83
QUIMICA,2,78
QUIMICA,2,78.4
QUIMICA,2,78.6
QUIMICA,2,79
QUIMICA,2,80.5
QUIMICA,2,80.6
QUIMICA,2,81.2
QUIMICA,2,81.8
QUIMICA,2,82.17
QUIMICA,2,82.5
QUIMICA,2,82.8
QUIMICA,2,82.8
QUIMICA,2,83.2
QUIMICA,2,83.2
QUIMICA,2,83.5
QUIMICA,2,83.6
QUIMICA,2,83.67
QUIMICA,2,83.75
QUIMICA,2,83.75
QUIMICA,2,83.83
QUIMICA,2,84
QUIMICA,2,84
QUIMICA,2,84.2
QUIMICA,2,84.33
QUIMICA,2,84.4
QUIMICA,2,84.5
QUIMICA,2,84.67
QUIMICA,2,84.67
QUIMICA,2,84.67
QUIMICA,2,84.83
QUIMICA,2,84.83
QUIMICA,2,85
QUIMICA,2,85.17
QUIMICA,2,85.4
QUIMICA,2,85.6
QUIMICA,2,85.83
QUIMICA,2,86
QUIMICA,2,86.4
QUIMICA,2,86.5
QUIMICA,2,86.5
QUIMICA,2,86.6
QUIMICA,2,86.6
QUIMICA,2,86.67
QUIMICA,2,86.67
QUIMICA,2,87
QUIMICA,2,87.5
QUIMICA,2,87.5
QUIMICA,2,87.8
QUIMICA,2,87.83
QUIMICA,2,87.83
QUIMICA,2,88
QUIMICA,2,88.67
QUIMICA,2,88.83
QUIMICA,2,90.2
QUIMICA,2,91
QUIMICA,2,91
QUIMICA,2,91
QUIMICA,2,91.17
QUIMICA,2,91.5
QUIMICA,2,91.67
QUIMICA,2,91.83
QUIMICA,2,91.83
QUIMICA,2,93.2
QUIMICA,2,93.67
QUIMICA,3,78.64
QUIMICA,3,81.18
QUIMICA,3,81.18
QUIMICA,3,81.22
QUIMICA,3,81.82
QUIMICA,3,82.25
QUIMICA,3,82.38
QUIMICA,3,83.11
QUIMICA,3,83.18
QUIMICA,3,83.5
QUIMICA,3,83.67
QUIMICA,3,83.7
QUIMICA,3,83.7
QUIMICA,3,83.73
QUIMICA,3,83.9
QUIMICA,3,84.09
QUIMICA,3,84.18
QUIMICA,3,84.3
QUIMICA,3,84.36
QUIMICA,3,84.67
QUIMICA,3,84.75
QUIMICA,3,85
QUIMICA,3,85.08
QUIMICA,3,85.09
QUIMICA,3,85.27
QUIMICA,3,85.33
QUIMICA,3,85.58
QUIMICA,3,85.75
QUIMICA,3,86.1
QUIMICA,3,86.17
QUIMICA,3,86.18
QUIMICA,3,86.18
QUIMICA,3,86.42
QUIMICA,3,86.5
QUIMICA,3,86.5
QUIMICA,3,86.75
QUIMICA,3,86.75
QUIMICA,3,87.08
QUIMICA,3,87.09
QUIMICA,3,87.83
QUIMICA,3,87.91
QUIMICA,3,88.08
QUIMICA,3,88.17
QUIMICA,3,88.17
QUIMICA,3,88.17
QUIMICA,3,88.58
QUIMICA,3,88.75
QUIMICA,3,88.92
QUIMICA,3,88.92
QUIMICA,3,89.33
QUIMICA,3,89.33
QUIMICA,3,89.58
QUIMICA,3,90
QUIMICA,3,90.17
QUIMICA,3,90.75
QUIMICA,3,91.08
QUIMICA,3,91.17
QUIMICA,3,91.5
QUIMICA,3,91.75
QUIMICA,3,93.17
QUIMICA,3,93.83
QUIMICA,3,95.67
QUIMICA,4,73.78
QUIMICA,4,75.27
QUIMICA,4,78.24
QUIMICA,4,78.46
QUIMICA,4,78.78
QUIMICA,4,79
QUIMICA,4,79.67
QUIMICA,4,79.92
QUIMICA,4,80.06
QUIMICA,4,80.22
QUIMICA,4,80.46
QUIMICA,4,80.53
QUIMICA,4,80.88
QUIMICA,4,81.06
QUIMICA,4,81.12
QUIMICA,4,81.15
QUIMICA,4,81.18
QUIMICA,4,81.2
QUIMICA,4,81.47
QUIMICA,4,81.75
QUIMICA,4,81.78
QUIMICA,4,81.93
QUIMICA,4,81.94
QUIMICA,4,82.13
QUIMICA,4,82.28
QUIMICA,4,82.38
QUIMICA,4,82.45
QUIMICA,4,82.64
QUIMICA,4,82.67
QUIMICA,4,82.85
QUIMICA,4,83
QUIMICA,4,83.56
QUIMICA,4,83.6
QUIMICA,4,83.71
QUIMICA,4,83.8
QUIMICA,4,84.93
QUIMICA,4,85.18
QUIMICA,4,85.47
QUIMICA,4,85.61
QUIMICA,4,85.93
QUIMICA,4,85.94
QUIMICA,4,86
QUIMICA,4,86.06
QUIMICA,4,86.11
QUIMICA,4,87.72
QUIMICA,4,88.28
QUIMICA,4,89.44
QUIMICA,4,91.28
QUIMICA,4,93.22
QUIMICA,5,80.29
QUIMICA,5,80.43
QUIMICA,5,80.55
QUIMICA,5,81.11
QUIMICA,5,81.17
QUIMICA,5,81.17
QUIMICA,5,81.32
QUIMICA,5,81.52
QUIMICA,5,81.92
QUIMICA,5,82.25
QUIMICA,5,82.32
QUIMICA,5,82.43
QUIMICA,5,82.71
QUIMICA,5,82.86
QUIMICA,5,83
QUIMICA,5,83.04
QUIMICA,5,83.05
QUIMICA,5,83.29
QUIMICA,5,83.35
QUIMICA,5,83.45
QUIMICA,5,83.45
QUIMICA,5,83.55
QUIMICA,5,83.68
QUIMICA,5,83.73
QUIMICA,5,83.83
QUIMICA,5,83.92
QUIMICA,5,84.23
QUIMICA,5,84.45
QUIMICA,5,84.46
QUIMICA,5,84.58
QUIMICA,5,84.81
QUIMICA,5,85.13
QUIMICA,5,85.25
QUIMICA,5,85.32
QUIMICA,5,85.33
QUIMICA,5,85.33
QUIMICA,5,85.52
QUIMICA,5,85.58
QUIMICA,5,85.83
QUIMICA,5,85.96
QUIMICA,5,86
QUIMICA,5,86.41
QUIMICA,5,86.74
QUIMICA,5,86.83
QUIMICA,5,86.88
QUIMICA,5,87.25
QUIMICA,5,87.46
QUIMICA,5,87.67
QUIMICA,5,87.83
QUIMICA,5,87.92
QUIMICA,5,88
QUIMICA,5,88.33
QUIMICA,5,88.95
QUIMICA,5,89.08
QUIMICA,5,89.44
QUIMICA,5,89.96
QUIMICA,5,90.04
QUIMICA,5,94.21
QUIMICA,6,77.91
QUIMICA,6,78.68
QUIMICA,6,78.71
QUIMICA,6,78.97
QUIMICA,6,79.4
QUIMICA,6,79.5
QUIMICA,6,79.68
QUIMICA,6,79.79
QUIMICA,6,79.89
QUIMICA,6,79.96
QUIMICA,6,80.13
QUIMICA,6,80.52
QUIMICA,6,80.53
QUIMICA,6,80.69
QUIMICA,6,81.19
QUIMICA,6,81.2
QUIMICA,6,81.56
QUIMICA,6,81.69
QUIMICA,6,81.77
QUIMICA,6,82.4
QUIMICA,6,82.5
QUIMICA,6,83.2
QUIMICA,6,83.38
QUIMICA,6,83.45
QUIMICA,6,84.93
QUIMICA,6,86.4
QUIMICA,6,86.89
QUIMICA,6,91.73
QUIMICA,6,92.65
QUIMICA,7,79.11
QUIMICA,7,79.81
QUIMICA,7,80.23
QUIMICA,7,80.46
QUIMICA,7,80.82
QUIMICA,7,81.19
QUIMICA,7,81.3
QUIMICA,7,81.66
QUIMICA,7,81.86
QUIMICA,7,81.87
QUIMICA,7,82.1
QUIMICA,7,82.26
QUIMICA,7,82.38
QUIMICA,7,82.45
QUIMICA,7,82.58
QUIMICA,7,82.59
QUIMICA,7,82.78
QUIMICA,7,82.87
QUIMICA,7,82.91
QUIMICA,7,83.17
QUIMICA,7,83.2
QUIMICA,7,83.41
QUIMICA,7,83.44
QUIMICA,7,83.45
QUIMICA,7,83.6
QUIMICA,7,83.71
QUIMICA,7,83.91
QUIMICA,7,84.03
QUIMICA,7,84.25
QUIMICA,7,84.34
QUIMICA,7,84.53
QUIMICA,7,84.55
QUIMICA,7,84.82
QUIMICA,7,84.84
QUIMICA,7,84.93
QUIMICA,7,85.16
QUIMICA,7,85.49
QUIMICA,7,85.65
QUIMICA,7,85.87
QUIMICA,7,85.97
QUIMICA,7,86.06
QUIMICA,7,86.46
QUIMICA,7,86.56
QUIMICA,7,86.59
QUIMICA,7,86.74
QUIMICA,7,87.11
QUIMICA,7,87.22
QUIMICA,7,87.25
QUIMICA,7,87.27
QUIMICA,7,87.53
QUIMICA,7,87.71
QUIMICA,7,87.71
QUIMICA,7,88.12
QUIMICA,7,88.63
QUIMICA,7,88.83
QUIMICA,7,89.14
QUIMICA,7,90.09
QUIMICA,7,90.33
QUIMICA,8,77.37
QUIMICA,8,83.21
QUIMICA,8,83.56
QUIMICA,8,85.58
QUIMICA,8,90.46
QUIMICA,9,77
QUIMICA,9,77.64
QUIMICA,9,78.24
QUIMICA,9,79.17
QUIMICA,9,80.56
QUIMICA,9,80.81
QUIMICA,9,81
QUIMICA,9,81.16
QUIMICA,9,81.49
QUIMICA,9,81.56
QUIMICA,9,81.63
QUIMICA,9,81.67
QUIMICA,9,82.21
QUIMICA,9,82.53
QUIMICA,9,82.67
QUIMICA,9,82.97
QUIMICA,9,83.05
QUIMICA,9,83.33
QUIMICA,9,83.56
QUIMICA,9,83.88
QUIMICA,9,84.49
QUIMICA,9,84.89
QUIMICA,9,85
QUIMICA,9,85.03
QUIMICA,9,85.18
QUIMICA,9,85.58
QUIMICA,9,85.61
QUIMICA,9,85.94
QUIMICA,9,85.95
QUIMICA,9,86.4
QUIMICA,9,86.53
QUIMICA,9,86.67
QUIMICA,9,86.82
QUIMICA,9,87.24
QUIMICA,9,87.33
QUIMICA,9,87.47
QUIMICA,9,87.49
QUIMICA,9,87.52
QUIMICA,9,87.87
QUIMICA,9,87.89
QUIMICA,9,88.73
QUIMICA,9,88.89
QUIMICA,9,89.22
QUIMICA,9,89.56
QUIMICA,9,89.61
QUIMICA,9,91
QUIMICA,9,91.35
QUIMICA,9,91.43
QUIMICA,9,92.8
QUIMICA,9,93.45
QUIMICA,9,94.39
QUIMICA,10,85.8
QUIMICA,11,78.03
QUIMICA,11,79.61
QUIMICA,11,80.61
QUIMICA,11,81.12
QUIMICA,11,81.69
QUIMICA,11,82.45
QUIMICA,11,82.91
QUIMICA,11,83.53
QUIMICA,11,83.64
QUIMICA,11,83.98
QUIMICA,11,85.21
QUIMICA,11,86.47
QUIMICA,11,86.6
QUIMICA,11,86.96
QUIMICA,11,87.49
QUIMICA,11,87.82
QUIMICA,11,88.98
QUIMICA,11,89.04
QUIMICA,13,80.11
QUIMICA,13,80.5
QUIMICA,13,80.79
QUIMICA,13,80.98
QUIMICA,13,81.26
QUIMICA,13,82.57
QUIMICA,13,83.28
QUIMICA,13,83.58
QUIMICA,13,84.4
QUIMICA,13,92
QUIMICA,15,82.88
QUIMICA,15,83.09
QUIMICA,17,79.15
SISTEMAS,2,75.75
SISTEMAS,2,76
SISTEMAS,2,76.33
SISTEMAS,2,76.5
SISTEMAS,2,76.6
SISTEMAS,2,77.75
SISTEMAS,2,78
SISTEMAS,2,78
SISTEMAS,2,78.2
SISTEMAS,2,78.25
SISTEMAS,2,78.33
SISTEMAS,2,78.4
SISTEMAS,2,78.75
SISTEMAS,2,78.83
SISTEMAS,2,79.5
SISTEMAS,2,79.6
SISTEMAS,2,80
SISTEMAS,2,80
SISTEMAS,2,80.18
SISTEMAS,2,80.4
SISTEMAS,2,80.4
SISTEMAS,2,80.4
SISTEMAS,2,80.6
SISTEMAS,2,80.6
SISTEMAS,2,81
SISTEMAS,2,81
SISTEMAS,2,81.2
SISTEMAS,2,81.5
SISTEMAS,2,81.6
SISTEMAS,2,81.75
SISTEMAS,2,82
SISTEMAS,2,82
SISTEMAS,2,82
SISTEMAS,2,82
SISTEMAS,2,82.17
SISTEMAS,2,82.2
SISTEMAS,2,82.4
SISTEMAS,2,82.4
SISTEMAS,2,82.8
SISTEMAS,2,82.83
SISTEMAS,2,83
SISTEMAS,2,83.2
SISTEMAS,2,83.4
SISTEMAS,2,83.6
SISTEMAS,2,83.8
SISTEMAS,2,84
SISTEMAS,2,84.17
SISTEMAS,2,84.2
SISTEMAS,2,84.33
SISTEMAS,2,84.6
SISTEMAS,2,85
SISTEMAS,2,85
SISTEMAS,2,85
SISTEMAS,2,85.4
SISTEMAS,2,85.8
SISTEMAS,2,85.83
SISTEMAS,2,86.4
SISTEMAS,2,87.2
SISTEMAS,2,88
SISTEMAS,2,88.17
SISTEMAS,2,89
SISTEMAS,2,89
SISTEMAS,2,89.5
SISTEMAS,2,90.5
SISTEMAS,2,90.8
SISTEMAS,3,72.5
SISTEMAS,3,78.25
SISTEMAS,3,79.44
SISTEMAS,3,79.67
SISTEMAS,3,80.4
SISTEMAS,3,81
SISTEMAS,3,81
SISTEMAS,3,81.5
SISTEMAS,3,81.71
SISTEMAS,3,82.4
SISTEMAS,3,82.91
SISTEMAS,3,83.33
SISTEMAS,3,83.42
SISTEMAS,3,83.42
SISTEMAS,3,83.5
SISTEMAS,3,83.58
SISTEMAS,3,84.58
SISTEMAS,3,84.75
SISTEMAS,3,84.86
SISTEMAS,3,85.11
SISTEMAS,3,85.38
SISTEMAS,3,86
SISTEMAS,3,86.17
SISTEMAS,3,86.4
SISTEMAS,3,86.75
SISTEMAS,3,87.92
SISTEMAS,3,88.25
SISTEMAS,3,88.5
SISTEMAS,3,90
SISTEMAS,3,90.27
SISTEMAS,3,90.67
SISTEMAS,3,90.67
SISTEMAS,3,90.73
SISTEMAS,3,91.08
SISTEMAS,3,91.58
SISTEMAS,3,91.83
SISTEMAS,3,91.83
SISTEMAS,3,92.17
SISTEMAS,3,92.83
SISTEMAS,3,93
SISTEMAS,3,93.08
SISTEMAS,3,93.17
SISTEMAS,3,93.75
SISTEMAS,3,93.83
SISTEMAS,3,95.33
SISTEMAS,3,95.67
SISTEMAS,3,95.92
SISTEMAS,4,71.4
SISTEMAS,4,75.5
SISTEMAS,4,75.55
SISTEMAS,4,76.38
SISTEMAS,4,77.83
SISTEMAS,4,79.13
SISTEMAS,4,79.43
SISTEMAS,4,79.44
SISTEMAS,4,79.54
SISTEMAS,4,80
SISTEMAS,4,80.28
SISTEMAS,4,80.5
SISTEMAS,4,80.93
SISTEMAS,4,81.22
SISTEMAS,4,81.77
SISTEMAS,4,82.1
SISTEMAS,4,82.13
SISTEMAS,4,82.31
SISTEMAS,4,82.44
SISTEMAS,4,82.47
SISTEMAS,4,82.47
SISTEMAS,4,82.67
SISTEMAS,4,82.75
SISTEMAS,4,83.33
SISTEMAS,4,83.39
SISTEMAS,4,83.44
SISTEMAS,4,83.44
SISTEMAS,4,84
SISTEMAS,4,84
SISTEMAS,5,77.07
SISTEMAS,5,78.3
SISTEMAS,5,78.8
SISTEMAS,5,78.83
SISTEMAS,5,79.58
SISTEMAS,5,79.96
SISTEMAS,5,80
SISTEMAS,5,80.29
SISTEMAS,5,80.33
SISTEMAS,5,80.52
SISTEMAS,5,80.63
SISTEMAS,5,80.96
SISTEMAS,5,81
SISTEMAS,5,81.26
SISTEMAS,5,81.32
SISTEMAS,5,81.38
SISTEMAS,5,81.59
SISTEMAS,5,81.71
SISTEMAS,5,81.9
SISTEMAS,5,81.91
SISTEMAS,5,82.23
SISTEMAS,5,82.26
SISTEMAS,5,82.3
SISTEMAS,5,82.35
SISTEMAS,5,82.42
SISTEMAS,5,82.6
SISTEMAS,5,82.72
SISTEMAS,5,82.82
SISTEMAS,5,82.94
SISTEMAS,5,83.17
SISTEMAS,5,83.25
SISTEMAS,5,83.61
SISTEMAS,5,83.74
SISTEMAS,5,83.87
SISTEMAS,5,84
SISTEMAS,5,84.05
SISTEMAS,5,84.08
SISTEMAS,5,84.39
SISTEMAS,5,84.42
SISTEMAS,5,84.65
SISTEMAS,5,84.91
SISTEMAS,5,85
SISTEMAS,5,86.22
SISTEMAS,5,86.26
SISTEMAS,5,86.29
SISTEMAS,5,86.32
SISTEMAS,5,86.42
SISTEMAS,5,86.79
SISTEMAS,5,86.83
SISTEMAS,5,87
SISTEMAS,5,87.25
SISTEMAS,5,88.08
SISTEMAS,5,89.83
SISTEMAS,5,90.71
SISTEMAS,5,91.58
SISTEMAS,5,94.38
SISTEMAS,6,76.69
SISTEMAS,6,77.14
SISTEMAS,6,77.8
SISTEMAS,6,78.28
SISTEMAS,6,79.32
SISTEMAS,6,79.36
SISTEMAS,6,79.43
SISTEMAS,6,80.62
SISTEMAS,6,80.67
SISTEMAS,6,80.69
SISTEMAS,6,80.95
SISTEMAS,6,81.33
SISTEMAS,6,81.64
SISTEMAS,6,82.12
SISTEMAS,6,82.54
SISTEMAS,6,84
SISTEMAS,6,84.09
SISTEMAS,6,84.26
SISTEMAS,6,84.47
SISTEMAS,6,84.78
SISTEMAS,6,84.8
SISTEMAS,6,85.77
SISTEMAS,6,86.59
SISTEMAS,6,89.38
SISTEMAS,6,90.06
SISTEMAS,6,91.48
SISTEMAS,6,93.32
SISTEMAS,6,95.74
SISTEMAS,7,77.82
SISTEMAS,7,78.31
SISTEMAS,7,79.16
SISTEMAS,7,79.39
SISTEMAS,7,79.44
SISTEMAS,7,80.1
SISTEMAS,7,80.57
SISTEMAS,7,80.76
SISTEMAS,7,81
SISTEMAS,7,81.34
SISTEMAS,7,81.44
SISTEMAS,7,81.52
SISTEMAS,7,81.77
SISTEMAS,7,81.81
SISTEMAS,7,82.46
SISTEMAS,7,82.84
SISTEMAS,7,82.88
SISTEMAS,7,83.76
SISTEMAS,7,84.03
SISTEMAS,7,84.56
SISTEMAS,7,84.77
SISTEMAS,7,84.82
SISTEMAS,7,84.94
SISTEMAS,7,85.09
SISTEMAS,7,85.3
SISTEMAS,7,85.38
SISTEMAS,7,85.4
SISTEMAS,7,85.42
SISTEMAS,7,85.8
SISTEMAS,7,86
SISTEMAS,7,86.13
SISTEMAS,7,86.26
SISTEMAS,7,87.38
SISTEMAS,7,87.44
SISTEMAS,7,87.54
SISTEMAS,7,87.66
SISTEMAS,7,87.78
SISTEMAS,7,87.82
SISTEMAS,7,87.86
SISTEMAS,7,88.49
SISTEMAS,7,89.16
SISTEMAS,7,89.23
SISTEMAS,7,89.54
SISTEMAS,7,89.56
SISTEMAS,7,89.71
SISTEMAS,7,89.74
SISTEMAS,7,90
SISTEMAS,7,90.03
SISTEMAS,7,90.32
SISTEMAS,7,90.69
SISTEMAS,7,90.82
SISTEMAS,7,91.17
SISTEMAS,7,91.2
SISTEMAS,7,91.69
SISTEMAS,7,91.89
SISTEMAS,7,92.74
SISTEMAS,7,92.78
SISTEMAS,7,92.79
SISTEMAS,7,94.45
SISTEMAS,7,96.79
SISTEMAS,8,78.45
SISTEMAS,8,80.09
SISTEMAS,8,80.72
SISTEMAS,8,80.72
SISTEMAS,8,81.43
SISTEMAS,8,82.12
SISTEMAS,8,83.24
SISTEMAS,8,83.46
SISTEMAS,8,84.06
SISTEMAS,8,84.13
SISTEMAS,8,84.18
SISTEMAS,8,84.26
SISTEMAS,8,84.5
SISTEMAS,8,84.52
SISTEMAS,8,85.32
SISTEMAS,8,86.07
SISTEMAS,8,86.14
SISTEMAS,8,86.24
SISTEMAS,8,86.68
SISTEMAS,8,87.15
SISTEMAS,8,87.21
SISTEMAS,8,88.19
SISTEMAS,8,88.24
SISTEMAS,8,88.24
SISTEMAS,8,88.55
SISTEMAS,8,88.66
SISTEMAS,8,89.02
SISTEMAS,8,90.29
SISTEMAS,8,91.09
SISTEMAS,8,91.38
SISTEMAS,8,92.3
SISTEMAS,8,93.69
SISTEMAS,9,80.13
SISTEMAS,9,80.51
SISTEMAS,9,81.93
SISTEMAS,9,82.19
SISTEMAS,9,82.32
SISTEMAS,9,82.92
SISTEMAS,9,83.29
SISTEMAS,9,83.56
SISTEMAS,9,84.34
SISTEMAS,9,84.79
SISTEMAS,9,85.2
SISTEMAS,9,86.75
SISTEMAS,9,87
SISTEMAS,9,87.32
SISTEMAS,9,87.43
SISTEMAS,9,87.61
SISTEMAS,9,87.81
SISTEMAS,9,88.14
SISTEMAS,9,88.25
SISTEMAS,9,88.56
SISTEMAS,9,88.58
SISTEMAS,9,88.77
SISTEMAS,9,89.34
SISTEMAS,9,89.69
SISTEMAS,9,89.75
SISTEMAS,9,90.17
SISTEMAS,9,90.21
SISTEMAS,9,90.21
SISTEMAS,9,90.35
SISTEMAS,9,90.75
SISTEMAS,9,90.94
SISTEMAS,9,91.04
SISTEMAS,9,91.12
SISTEMAS,9,91.25
SISTEMAS,9,91.35
SISTEMAS,9,91.9
SISTEMAS,9,92.23
SISTEMAS,9,92.29
SISTEMAS,9,92.31
SISTEMAS,9,92.67
SISTEMAS,9,92.88
SISTEMAS,9,93.24
SISTEMAS,9,93.27
SISTEMAS,9,93.27
SISTEMAS,9,93.28
SISTEMAS,9,93.4
SISTEMAS,9,94.46
SISTEMAS,9,94.63
SISTEMAS,9,94.69
SISTEMAS,9,94.96
SISTEMAS,9,95.5
SISTEMAS,9,96.17
SISTEMAS,9,97.23
SISTEMAS,10,76.81
SISTEMAS,10,77.61
SISTEMAS,10,78.52
SISTEMAS,10,79.17
SISTEMAS,10,80.11
SISTEMAS,10,81.62
SISTEMAS,10,81.64
SISTEMAS,10,82.48
SISTEMAS,10,82.67
SISTEMAS,10,82.77
SISTEMAS,10,82.95
SISTEMAS,10,83.06
SISTEMAS,10,83.24
SISTEMAS,10,83.81
SISTEMAS,10,84.18
SISTEMAS,10,84.42
SISTEMAS,10,84.5
SISTEMAS,10,84.52
SISTEMAS,10,85.02
SISTEMAS,10,85.37
SISTEMAS,10,85.88
SISTEMAS,10,85.94
SISTEMAS,10,86.43
SISTEMAS,10,88.49
SISTEMAS,10,90.25
SISTEMAS,10,90.69
SISTEMAS,11,76.7
SISTEMAS,11,79.04
SISTEMAS,11,80.85
SISTEMAS,11,81.41
SISTEMAS,11,81.96
SISTEMAS,11,82.43
SISTEMAS,11,82.47
SISTEMAS,11,82.69
SISTEMAS,11,83.53
SISTEMAS,11,83.56
SISTEMAS,11,83.68
SISTEMAS,11,83.86
SISTEMAS,11,84.26
SISTEMAS,11,84.88
SISTEMAS,11,84.9
SISTEMAS,11,85.19
SISTEMAS,11,85.24
SISTEMAS,11,86.33
SISTEMAS,11,87.5
SISTEMAS,11,87.97
SISTEMAS,11,89.22
SISTEMAS,12,79.76
SISTEMAS,12,80.06
SISTEMAS,12,80.31
SISTEMAS,12,80.48
SISTEMAS,12,80.51
SISTEMAS,12,80.93
SISTEMAS,12,81.52
SISTEMAS,12,83.71
SISTEMAS,12,83.81
SISTEMAS,12,83.98
SISTEMAS,12,86.88
SISTEMAS,13,75.5
SISTEMAS,13,78.45
SISTEMAS,13,84.64
SISTEMAS,13,84.69
SISTEMAS,13,85.1
SISTEMAS,13,85.69
SISTEMAS,13,86.22
SISTEMAS,14,78.84
SISTEMAS,14,79.75
SISTEMAS,14,79.88
SISTEMAS,14,80.61
SISTEMAS,17,83.4
SISTEMAS,17,83.85
SISTEMAS,17,83.92
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,3,80.13
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,3,80.57
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,3,81.6
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,3,84.5
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,3,86.33
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,3,86.73
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,3,86.73
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,3,94.09
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,3,96.36
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,74.67
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,78.63
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,79.68
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,79.75
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,81.05
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,81.68
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,81.86
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,81.94
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,83.65
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,84.61
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,85.5
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,85.59
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,86.09
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,86.33
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,88.52
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,92.13
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,5,92.43
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,76.69
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,77.92
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,79.22
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,79.23
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,79.28
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,79.97
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,80.32
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,81.57
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,82.53
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,82.94
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,83.92
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,84.17
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,85.26
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,85.72
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,86.64
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,87.97
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,7,89.47
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,9,80.48
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,9,80.67
TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,9,81.79
