RAMO,RAMO SIGLAS,RAMO DESCRIPCION,INSTITUCION SIGLAS,INSTITUCION NOMBRE,UR,AÑO,INDICE DE SATISFACCIÓN LABORAL
9,SCT,Secretaría de Comunicaciones y Transporte,TELECOMM,Telecomunicaciones de México,KCZ,2016,73
10,SE,Secretaría de Economía,CENAM,Centro Nacional de Metrología,K2H,2010,70
10,SE,Secretaría de Economía,CENAM,Centro Nacional de Metrología,K2H,2011,71
10,SE,Secretaría de Economía,CENAM,Centro Nacional de Metrología,K2H,2012,73
10,SE,Secretaría de Economía,CENAM,Centro Nacional de Metrología,K2H,2013,73
10,SE,Secretaría de Economía,CENAM,Centro Nacional de Metrología,K2H,2014,73
10,SE,Secretaría de Economía,CENAM,Centro Nacional de Metrología,K2H,2015,72
10,SE,Secretaría de Economía,CENAM,Centro Nacional de Metrología,K2H,2016,68
10,SE,Secretaría de Economía,CFC,Comisión Federal de Competencia,A00,2010,82
10,SE,Secretaría de Economía,CFC,Comisión Federal de Competencia,A00,2011,81
10,SE,Secretaría de Economía,CFC,Comisión Federal de Competencia,A00,2012,85
10,SE,Secretaría de Economía,COFEMER,Comisión Federal de Mejora Regulatoria,B00,2010,72
10,SE,Secretaría de Economía,COFEMER,Comisión Federal de Mejora Regulatoria,B00,2011,82
10,SE,Secretaría de Economía,COFEMER,Comisión Federal de Mejora Regulatoria,B00,2012,80
10,SE,Secretaría de Economía,COFEMER,Comisión Federal de Mejora Regulatoria,B00,2013,81
10,SE,Secretaría de Economía,COFEMER,Comisión Federal de Mejora Regulatoria,B00,2014,80
10,SE,Secretaría de Economía,COFEMER,Comisión Federal de Mejora Regulatoria,B00,2015,86
10,SE,Secretaría de Economía,COFEMER,Comisión Federal de Mejora Regulatoria,B00,2016,83
10,SE,Secretaría de Economía,ESSA,"Exportadora de Sal, S.A. de C.V.",K2N,2010,80
10,SE,Secretaría de Economía,ESSA,"Exportadora de Sal, S.A. de C.V.",K2N,2011,81
10,SE,Secretaría de Economía,ESSA,"Exportadora de Sal, S.A. de C.V.",K2N,2012,81
10,SE,Secretaría de Economía,ESSA,"Exportadora de Sal, S.A. de C.V.",K2N,2013,79
10,SE,Secretaría de Economía,ESSA,"Exportadora de Sal, S.A. de C.V.",K2N,2014,78
10,SE,Secretaría de Economía,ESSA,"Exportadora de Sal, S.A. de C.V.",K2N,2015,79
10,SE,Secretaría de Economía,ESSA,"Exportadora de Sal, S.A. de C.V.",K2N,2016,76
10,SE,Secretaría de Economía,FIFOMI,Fideicomiso de Fomento Minero,K2O,2013,84
10,SE,Secretaría de Economía,FIFOMI,Fideicomiso de Fomento Minero,K2O,2014,86
10,SE,Secretaría de Economía,FIFOMI,Fideicomiso de Fomento Minero,K2O,2015,88
10,SE,Secretaría de Economía,FIFOMI,Fideicomiso de Fomento Minero,K2O,2016,83
10,SE,Secretaría de Economía,IMPI,Instituto Mexicano de la Propiedad Industrial  ,K8V,2011,75
10,SE,Secretaría de Economía,IMPI,Instituto Mexicano de la Propiedad Industrial  ,K8V,2012,77
10,SE,Secretaría de Economía,IMPI,Instituto Mexicano de la Propiedad Industrial  ,K8V,2013,79
10,SE,Secretaría de Economía,IMPI,Instituto Mexicano de la Propiedad Industrial  ,K8V,2014,82
10,SE,Secretaría de Economía,IMPI,Instituto Mexicano de la Propiedad Industrial  ,K8V,2015,82
10,SE,Secretaría de Economía,IMPI,Instituto Mexicano de la Propiedad Industrial  ,K8V,2016,78
10,SE,Secretaría de Economía,INADEM,Instituto Nacional del Emprendedor,E00,2013,80
10,SE,Secretaría de Economía,INADEM,Instituto Nacional del Emprendedor,E00,2014,78
10,SE,Secretaría de Economía,INADEM,Instituto Nacional del Emprendedor,E00,2015,81
10,SE,Secretaría de Economía,INADEM,Instituto Nacional del Emprendedor,E00,2016,78
10,SE,Secretaría de Economía,PROFECO,Procuraduría Federal del Consumidor,LAT,2010,78
10,SE,Secretaría de Economía,PROFECO,Procuraduría Federal del Consumidor,LAT,2011,78
10,SE,Secretaría de Economía,PROFECO,Procuraduría Federal del Consumidor,LAT,2012,77
10,SE,Secretaría de Economía,PROFECO,Procuraduría Federal del Consumidor,LAT,2013,78
10,SE,Secretaría de Economía,PROFECO,Procuraduría Federal del Consumidor,LAT,2014,80
10,SE,Secretaría de Economía,PROFECO,Procuraduría Federal del Consumidor,LAT,2015,80
10,SE,Secretaría de Economía,PROFECO,Procuraduría Federal del Consumidor,LAT,2016,75
10,SE,Secretaría de Economía,PROMEXICO,Proméxico,K2W,2011,86
10,SE,Secretaría de Economía,PROMEXICO,Proméxico,K2W,2012,86
10,SE,Secretaría de Economía,PROMEXICO,Proméxico,K2W,2013,83
10,SE,Secretaría de Economía,PROMEXICO,Proméxico,K2W,2014,84
10,SE,Secretaría de Economía,PROMEXICO,Proméxico,K2W,2015,85
10,SE,Secretaría de Economía,PROMEXICO,Proméxico,K2W,2016,85
10,SE,Secretaría de Economía,SE,Secretaría de Economía,100,2010,76
10,SE,Secretaría de Economía,SE,Secretaría de Economía,100,2014,81
10,SE,Secretaría de Economía,SE,Secretaría de Economía,100,2015,83
10,SE,Secretaría de Economía,SE,Secretaría de Economía,100,2016,80
10,SE,Secretaría de Economía,SGM,Servicio Geológico Mexicano,LAU,2010,80
10,SE,Secretaría de Economía,SGM,Servicio Geológico Mexicano,LAU,2011,81
10,SE,Secretaría de Economía,SGM,Servicio Geológico Mexicano,LAU,2012,81
10,SE,Secretaría de Economía,SGM,Servicio Geológico Mexicano,LAU,2013,79
10,SE,Secretaría de Economía,SGM,Servicio Geológico Mexicano,LAU,2014,80
10,SE,Secretaría de Economía,SGM,Servicio Geológico Mexicano,LAU,2015,84
10,SE,Secretaría de Economía,SGM,Servicio Geológico Mexicano,LAU,2016,80
11,SEP,Secretaría de Educación Pública,APRENDE,Coordinación General @prende.mx,N00,2015,85
11,SEP,Secretaría de Educación Pública,APRENDE,Coordinación General @prende.mx,N00,2016,79
11,SEP,Secretaría de Educación Pública,CAAD,Comisión de Apelación y Arbitraje del Deporte,G00,2011,86
11,SEP,Secretaría de Educación Pública,CAAD,Comisión de Apelación y Arbitraje del Deporte,G00,2012,79
11,SEP,Secretaría de Educación Pública,CAAD,Comisión de Apelación y Arbitraje del Deporte,G00,2013,79
11,SEP,Secretaría de Educación Pública,CAAD,Comisión de Apelación y Arbitraje del Deporte,G00,2014,83
11,SEP,Secretaría de Educación Pública,CAAD,Comisión de Apelación y Arbitraje del Deporte,G00,2015,84
11,SEP,Secretaría de Educación Pública,CAAD,Comisión de Apelación y Arbitraje del Deporte,G00,2016,80
11,SEP,Secretaría de Educación Pública,CANAL_22,"Televisión Metropolitana, S.A. de C.V.",MHL,2010,73
11,SEP,Secretaría de Educación Pública,CANAL_22,"Televisión Metropolitana, S.A. de C.V.",MHL,2011,72
11,SEP,Secretaría de Educación Pública,CANAL_22,"Televisión Metropolitana, S.A. de C.V.",MHL,2012,74
11,SEP,Secretaría de Educación Pública,CANAL_22,"Televisión Metropolitana, S.A. de C.V.",MHL,2013,73
11,SEP,Secretaría de Educación Pública,CANAL_22,"Televisión Metropolitana, S.A. de C.V.",MHL,2014,75
11,SEP,Secretaría de Educación Pública,CANAL_22,"Televisión Metropolitana, S.A. de C.V.",MHL,2015,77
11,SEP,Secretaría de Educación Pública,CANAL_22,"Televisión Metropolitana, S.A. de C.V.",MHL,2016,74
11,SEP,Secretaría de Educación Pública,CCC,"Centro de Capacitación Cinematográfica, A.C.",L3N,2010,75
11,SEP,Secretaría de Educación Pública,CCC,"Centro de Capacitación Cinematográfica, A.C.",L3N,2011,78
11,SEP,Secretaría de Educación Pública,CCC,"Centro de Capacitación Cinematográfica, A.C.",L3N,2012,75
11,SEP,Secretaría de Educación Pública,CCC,"Centro de Capacitación Cinematográfica, A.C.",L3N,2013,83
11,SEP,Secretaría de Educación Pública,CCC,"Centro de Capacitación Cinematográfica, A.C.",L3N,2014,84
11,SEP,Secretaría de Educación Pública,CCC,"Centro de Capacitación Cinematográfica, A.C.",L3N,2015,81
11,SEP,Secretaría de Educación Pública,CCC,"Centro de Capacitación Cinematográfica, A.C.",L3N,2016,76
11,SEP,Secretaría de Educación Pública,CECUTT,"Compañía Operadora del Centro Cultural y Turístico de Tijuana, S.A. de C.V.",L6U,2010,73
11,SEP,Secretaría de Educación Pública,CECUTT,"Compañía Operadora del Centro Cultural y Turístico de Tijuana, S.A. de C.V.",L6U,2011,74
11,SEP,Secretaría de Educación Pública,CECUTT,"Compañía Operadora del Centro Cultural y Turístico de Tijuana, S.A. de C.V.",L6U,2012,72
11,SEP,Secretaría de Educación Pública,CECUTT,"Compañía Operadora del Centro Cultural y Turístico de Tijuana, S.A. de C.V.",L6U,2013,75
11,SEP,Secretaría de Educación Pública,CECUTT,"Compañía Operadora del Centro Cultural y Turístico de Tijuana, S.A. de C.V.",L6U,2014,71
11,SEP,Secretaría de Educación Pública,CECUTT,"Compañía Operadora del Centro Cultural y Turístico de Tijuana, S.A. de C.V.",L6U,2015,78
11,SEP,Secretaría de Educación Pública,CECUTT,"Compañía Operadora del Centro Cultural y Turístico de Tijuana, S.A. de C.V.",L6U,2016,73
11,SEP,Secretaría de Educación Pública,CETI,Centro de Enseñanza Técnica Industrial,L3P,2011,71
11,SEP,Secretaría de Educación Pública,CETI,Centro de Enseñanza Técnica Industrial,L3P,2012,73
11,SEP,Secretaría de Educación Pública,CETI,Centro de Enseñanza Técnica Industrial,L3P,2013,70
11,SEP,Secretaría de Educación Pública,CETI,Centro de Enseñanza Técnica Industrial,L3P,2014,75
11,SEP,Secretaría de Educación Pública,CETI,Centro de Enseñanza Técnica Industrial,L3P,2015,76
11,SEP,Secretaría de Educación Pública,CETI,Centro de Enseñanza Técnica Industrial,L3P,2016,74
11,SEP,Secretaría de Educación Pública,CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,L4J,2010,70
11,SEP,Secretaría de Educación Pública,CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,L4J,2011,71
11,SEP,Secretaría de Educación Pública,CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,L4J,2012,73
11,SEP,Secretaría de Educación Pública,CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,L4J,2013,72
11,SEP,Secretaría de Educación Pública,CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,L4J,2014,73
11,SEP,Secretaría de Educación Pública,CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,L4J,2015,79
11,SEP,Secretaría de Educación Pública,CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,L4J,2016,78
11,SEP,Secretaría de Educación Pública,CNSPD,Coordinación Nacional del Servicio Profesional Docente,L00,2015,74
11,SEP,Secretaría de Educación Pública,CNSPD,Coordinación Nacional del Servicio Profesional Docente,L00,2016,72
11,SEP,Secretaría de Educación Pública,COFAA_IPN,Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional,L6H,2010,71
11,SEP,Secretaría de Educación Pública,COFAA_IPN,Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional,L6H,2011,74
11,SEP,Secretaría de Educación Pública,COFAA_IPN,Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional,L6H,2012,75
11,SEP,Secretaría de Educación Pública,COFAA_IPN,Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional,L6H,2013,75
11,SEP,Secretaría de Educación Pública,COFAA_IPN,Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional,L6H,2014,79
11,SEP,Secretaría de Educación Pública,COFAA_IPN,Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional,L6H,2015,79
11,SEP,Secretaría de Educación Pública,COFAA_IPN,Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional,L6H,2016,71
11,SEP,Secretaría de Educación Pública,COLBACH,Colegio de Bachilleres,L5N,2010,72
11,SEP,Secretaría de Educación Pública,COLBACH,Colegio de Bachilleres,L5N,2011,71
11,SEP,Secretaría de Educación Pública,COLBACH,Colegio de Bachilleres,L5N,2012,77
11,SEP,Secretaría de Educación Pública,COLBACH,Colegio de Bachilleres,L5N,2013,74
11,SEP,Secretaría de Educación Pública,COLBACH,Colegio de Bachilleres,L5N,2014,76
11,SEP,Secretaría de Educación Pública,COLBACH,Colegio de Bachilleres,L5N,2015,77
11,SEP,Secretaría de Educación Pública,COLBACH,Colegio de Bachilleres,L5N,2016,73
11,SEP,Secretaría de Educación Pública,CONACULTA,Consejo Nacional para la Cultura y las Artes,H00,2010,71
11,SEP,Secretaría de Educación Pública,CONACULTA,Consejo Nacional para la Cultura y las Artes,H00,2011,71
11,SEP,Secretaría de Educación Pública,CONACULTA,Consejo Nacional para la Cultura y las Artes,H00,2012,73
11,SEP,Secretaría de Educación Pública,CONACULTA,Consejo Nacional para la Cultura y las Artes,H00,2013,72
11,SEP,Secretaría de Educación Pública,CONACULTA,Consejo Nacional para la Cultura y las Artes,H00,2014,75
11,SEP,Secretaría de Educación Pública,CONACULTA,Consejo Nacional para la Cultura y las Artes,H00,2015,75
11,SEP,Secretaría de Educación Pública,CONACULTA,Consejo Nacional para la Cultura y las Artes,H00,2016,73
11,SEP,Secretaría de Educación Pública,CONADE,Comisión Nacional de Cultura Física y Deporte,L6I,2010,73
11,SEP,Secretaría de Educación Pública,CONADE,Comisión Nacional de Cultura Física y Deporte,L6I,2011,76
11,SEP,Secretaría de Educación Pública,CONADE,Comisión Nacional de Cultura Física y Deporte,L6I,2012,78
11,SEP,Secretaría de Educación Pública,CONADE,Comisión Nacional de Cultura Física y Deporte,L6I,2013,78
11,SEP,Secretaría de Educación Pública,CONADE,Comisión Nacional de Cultura Física y Deporte,L6I,2014,78
11,SEP,Secretaría de Educación Pública,CONADE,Comisión Nacional de Cultura Física y Deporte,L6I,2015,77
11,SEP,Secretaría de Educación Pública,CONADE,Comisión Nacional de Cultura Física y Deporte,L6I,2016,76
11,SEP,Secretaría de Educación Pública,CONAFE,Consejo Nacional de Fomento Educativo,L6W,2010,75
11,SEP,Secretaría de Educación Pública,CONAFE,Consejo Nacional de Fomento Educativo,L6W,2011,76
11,SEP,Secretaría de Educación Pública,CONAFE,Consejo Nacional de Fomento Educativo,L6W,2012,78
11,SEP,Secretaría de Educación Pública,CONAFE,Consejo Nacional de Fomento Educativo,L6W,2013,78
11,SEP,Secretaría de Educación Pública,CONAFE,Consejo Nacional de Fomento Educativo,L6W,2014,81
11,SEP,Secretaría de Educación Pública,CONAFE,Consejo Nacional de Fomento Educativo,L6W,2015,80
11,SEP,Secretaría de Educación Pública,CONAFE,Consejo Nacional de Fomento Educativo,L6W,2016,75
11,SEP,Secretaría de Educación Pública,CONALEP,Colegio Nacional de Educación Profesional Técnica  ,L5X,2010,81
11,SEP,Secretaría de Educación Pública,CONALEP,Colegio Nacional de Educación Profesional Técnica  ,L5X,2011,79
11,SEP,Secretaría de Educación Pública,CONALEP,Colegio Nacional de Educación Profesional Técnica  ,L5X,2012,80
11,SEP,Secretaría de Educación Pública,CONALEP,Colegio Nacional de Educación Profesional Técnica  ,L5X,2013,77
11,SEP,Secretaría de Educación Pública,CONALEP,Colegio Nacional de Educación Profesional Técnica  ,L5X,2014,80
11,SEP,Secretaría de Educación Pública,CONALEP,Colegio Nacional de Educación Profesional Técnica  ,L5X,2015,82
11,SEP,Secretaría de Educación Pública,CONALEP,Colegio Nacional de Educación Profesional Técnica  ,L5X,2016,78
11,SEP,Secretaría de Educación Pública,CONALITEG,Comisión Nacional de los Libros de Texto Gratuitos,L6J,2010,75
11,SEP,Secretaría de Educación Pública,CONALITEG,Comisión Nacional de los Libros de Texto Gratuitos,L6J,2011,76
11,SEP,Secretaría de Educación Pública,CONALITEG,Comisión Nacional de los Libros de Texto Gratuitos,L6J,2012,78
11,SEP,Secretaría de Educación Pública,CONALITEG,Comisión Nacional de los Libros de Texto Gratuitos,L6J,2013,77
11,SEP,Secretaría de Educación Pública,CONALITEG,Comisión Nacional de los Libros de Texto Gratuitos,L6J,2014,77
11,SEP,Secretaría de Educación Pública,CONALITEG,Comisión Nacional de los Libros de Texto Gratuitos,L6J,2015,76
11,SEP,Secretaría de Educación Pública,CONALITEG,Comisión Nacional de los Libros de Texto Gratuitos,L6J,2016,76
11,SEP,Secretaría de Educación Pública,CONOCER,Fideicomiso de los Sistemas Normalizado de Competencia Laboral y de Certificación de Competencia Laboral,L9T,2010,71
11,SEP,Secretaría de Educación Pública,CONOCER,Fideicomiso de los Sistemas Normalizado de Competencia Laboral y de Certificación de Competencia Laboral,L9T,2011,71
11,SEP,Secretaría de Educación Pública,CONOCER,Fideicomiso de los Sistemas Normalizado de Competencia Laboral y de Certificación de Competencia Laboral,L9T,2012,76
11,SEP,Secretaría de Educación Pública,CONOCER,Fideicomiso de los Sistemas Normalizado de Competencia Laboral y de Certificación de Competencia Laboral,L9T,2013,73
11,SEP,Secretaría de Educación Pública,CONOCER,Fideicomiso de los Sistemas Normalizado de Competencia Laboral y de Certificación de Competencia Laboral,L9T,2014,81
11,SEP,Secretaría de Educación Pública,CONOCER,Fideicomiso de los Sistemas Normalizado de Competencia Laboral y de Certificación de Competencia Laboral,L9T,2015,82
11,SEP,Secretaría de Educación Pública,CONOCER,Fideicomiso de los Sistemas Normalizado de Competencia Laboral y de Certificación de Competencia Laboral,L9T,2016,72
11,SEP,Secretaría de Educación Pública,ECHASA,"Estudios Churubusco Azteca, S.A.",L8P,2010,75
11,SEP,Secretaría de Educación Pública,ECHASA,"Estudios Churubusco Azteca, S.A.",L8P,2011,77
11,SEP,Secretaría de Educación Pública,ECHASA,"Estudios Churubusco Azteca, S.A.",L8P,2012,77
11,SEP,Secretaría de Educación Pública,ECHASA,"Estudios Churubusco Azteca, S.A.",L8P,2013,76
11,SEP,Secretaría de Educación Pública,ECHASA,"Estudios Churubusco Azteca, S.A.",L8P,2014,77
11,SEP,Secretaría de Educación Pública,ECHASA,"Estudios Churubusco Azteca, S.A.",L8P,2015,81
11,SEP,Secretaría de Educación Pública,ECHASA,"Estudios Churubusco Azteca, S.A.",L8P,2016,81
11,SEP,Secretaría de Educación Pública,EDUCAL,"Educal, S.A. de C.V.",L8G,2010,70
11,SEP,Secretaría de Educación Pública,EDUCAL,"Educal, S.A. de C.V.",L8G,2011,71
11,SEP,Secretaría de Educación Pública,EDUCAL,"Educal, S.A. de C.V.",L8G,2012,72
11,SEP,Secretaría de Educación Pública,EDUCAL,"Educal, S.A. de C.V.",L8G,2013,72
11,SEP,Secretaría de Educación Pública,EDUCAL,"Educal, S.A. de C.V.",L8G,2014,75
11,SEP,Secretaría de Educación Pública,EDUCAL,"Educal, S.A. de C.V.",L8G,2015,78
11,SEP,Secretaría de Educación Pública,EDUCAL,"Educal, S.A. de C.V.",L8G,2016,72
11,SEP,Secretaría de Educación Pública,FCE,Fondo de Cultura Económica,MAR,2010,78
11,SEP,Secretaría de Educación Pública,FCE,Fondo de Cultura Económica,MAR,2011,78
11,SEP,Secretaría de Educación Pública,FCE,Fondo de Cultura Económica,MAR,2012,82
11,SEP,Secretaría de Educación Pública,FCE,Fondo de Cultura Económica,MAR,2013,81
11,SEP,Secretaría de Educación Pública,FCE,Fondo de Cultura Económica,MAR,2014,81
11,SEP,Secretaría de Educación Pública,FCE,Fondo de Cultura Económica,MAR,2015,83
